image_name,width,height,x0,y0,x1,y1,out_of_bounds,bbox_width,bbox_height,bbox_area
00001042.jpg,800,582,204,39,595,378,False,391,339,132549
00001917.jpg,1024,683,366,54,1016,569,False,650,515,334750
00001095.jpg,600,398,191,3,589,284,False,398,281,111838
00002588.jpg,1024,1024,540,115,892,517,False,352,402,141504
00002588.jpg,1024,1024,247,383,542,719,False,295,336,99120
00001081.jpg,509,339,193,33,319,131,False,126,98,12348
00000610.jpg,1500,1117,502,47,754,266,False,252,219,55188
00000610.jpg,1500,1117,736,329,1070,619,False,334,290,96860
00000610.jpg,1500,1117,557,305,857,565,False,300,260,78000
00002007.jpg,612,408,255,29,427,166,False,172,137,23564
00003319.jpg,800,533,306,29,800,441,False,494,412,203528
00000162.jpg,400,280,214,50,313,131,False,99,81,8019
00002775.jpg,1024,800,316,239,438,350,False,122,111,13542
00002013.jpg,1333,2000,430,134,840,850,False,410,716,293560
00000604.jpg,1600,1168,469,342,910,709,False,441,367,161847
00000604.jpg,1600,1168,103,204,594,622,False,491,418,205238
00000604.jpg,1600,1168,802,37,1350,502,False,548,465,254820
00003325.jpg,1200,750,345,85,767,392,False,422,307,129554
00001532.jpg,500,750,195,175,327,406,False,132,231,30492
00001254.jpg,1300,731,532,65,804,239,False,272,174,47328
00003443.jpg,236,330,97,30,152,119,False,55,89,4895
00002985.jpg,1300,868,638,47,876,233,False,238,186,44268
00003457.jpg,236,354,95,53,148,145,False,53,92,4876
00002991.jpg,1080,720,564,105,689,202,False,125,97,12125
00002991.jpg,1080,720,174,236,287,323,False,113,87,9831
00002991.jpg,1080,720,797,197,907,284,False,110,87,9570
00002991.jpg,1080,720,356,98,490,202,False,134,104,13936
00001240.jpg,500,749,198,174,298,344,False,100,170,17000
00001526.jpg,866,1390,399,35,618,444,False,219,409,89571
00003331.jpg,1600,1155,499,397,768,619,False,269,222,59718
00003331.jpg,1600,1155,688,32,1030,319,False,342,287,98154
00003331.jpg,1600,1155,833,304,1102,530,False,269,226,60794
00003331.jpg,1600,1155,636,330,917,556,False,281,226,63506
00000837.jpg,400,191,8,1,251,139,False,243,138,33534
00003480.jpg,236,156,80,21,148,73,False,68,52,3536
00001297.jpg,600,419,253,30,361,118,False,108,88,9504
00002952.jpg,1300,889,612,105,955,372,False,343,267,91581
00002952.jpg,1300,889,874,79,1233,358,False,359,279,100161
00000764.jpg,1001,1600,441,64,613,384,False,172,320,55040
00002615.jpg,1024,682,346,184,501,304,False,155,120,18600
00001308.jpg,1067,1700,479,156,644,455,False,165,299,49335
00003279.jpg,679,1024,254,401,334,542,False,80,141,11280
00002167.jpg,612,459,116,81,330,268,False,214,187,40018
00000770.jpg,590,396,194,21,389,173,False,195,152,29640
00001446.jpg,590,885,236,55,399,339,False,163,284,46292
00000758.jpg,1300,867,487,54,853,339,False,366,285,104310
00001320.jpg,682,1023,131,1,584,705,False,453,704,318912
00001452.jpg,1332,850,761,55,1077,290,False,316,235,74260
00000994.jpg,600,419,236,58,516,295,False,280,237,66360
00003245.jpg,800,800,665,426,794,583,False,129,157,20253
00001485.jpg,319,450,133,95,219,236,False,86,141,12126
00000943.jpg,533,800,167,12,428,458,False,261,446,116406
00003292.jpg,2000,1333,693,364,1363,895,False,670,531,355770
00002826.jpg,1300,956,581,89,947,403,False,366,314,114924
00002198.jpg,471,630,215,33,283,139,False,68,106,7208
00001491.jpg,1470,980,412,50,776,332,False,364,282,102648
00000957.jpg,2946,1960,1204,139,1492,362,False,288,223,64224
00000566.jpg,910,780,323,473,513,662,False,190,189,35910
00001678.jpg,450,319,188,46,269,112,False,81,66,5346
00002365.jpg,1600,1199,624,250,944,529,False,320,279,89280
00002403.jpg,313,512,70,12,172,203,False,102,191,19482
00001644.jpg,319,450,109,27,182,146,False,73,119,8687
00003053.jpg,1920,1534,477,179,665,354,False,188,175,32900
00003053.jpg,1920,1534,1430,240,1708,493,False,278,253,70334
00003053.jpg,1920,1534,740,235,941,421,False,201,186,37386
00003053.jpg,1920,1534,1127,357,1417,627,False,290,270,78300
00003053.jpg,1920,1534,113,521,390,779,False,277,258,71466
00002359.jpg,300,350,173,18,241,108,False,68,90,6120
00001888.jpg,600,418,267,68,419,189,False,152,121,18392
00001650.jpg,417,626,58,26,332,495,False,274,469,128506
00001877.jpg,1500,1120,652,53,972,338,False,320,285,91200
00003090.jpg,900,900,355,315,469,447,False,114,132,15048
00003090.jpg,900,900,72,507,144,592,False,72,85,6120
00001687.jpg,1300,956,381,98,605,289,False,224,191,42784
00001693.jpg,1023,682,406,50,796,352,False,390,302,117780
00003085.jpg,1000,1500,281,685,690,1400,False,409,715,292435
00003085.jpg,1000,1500,223,13,544,550,False,321,537,172377
00001692.jpg,1300,975,617,106,889,343,False,272,237,64464
00001692.jpg,1300,975,405,280,633,480,False,228,200,45600
00000598.jpg,1024,683,246,164,425,304,False,179,140,25060
00000598.jpg,1024,683,652,184,803,301,False,151,117,17667
00001686.jpg,559,309,110,5,497,254,False,387,249,96363
00001876.jpg,2000,1333,313,58,958,559,False,645,501,323145
00001862.jpg,540,720,169,74,444,500,False,275,426,117150
00001651.jpg,333,519,114,145,164,236,False,50,91,4550
00001889.jpg,1000,667,527,87,803,296,False,276,209,57684
00003046.jpg,533,800,258,252,340,396,False,82,144,11808
00003046.jpg,533,800,352,350,412,456,False,60,106,6360
00003046.jpg,533,800,217,179,279,288,False,62,109,6758
00003046.jpg,533,800,266,81,326,184,False,60,103,6180
00002358.jpg,637,960,377,58,478,234,False,101,176,17776
00001137.jpg,1068,1700,533,406,701,718,False,168,312,52416
00001123.jpg,1800,1202,693,309,1038,577,False,345,268,92460
00003052.jpg,280,370,84,73,129,143,False,45,70,3150
00003052.jpg,280,370,152,79,198,150,False,46,71,3266
00002364.jpg,2000,2000,635,241,1454,1194,False,819,953,780507
00002416.jpg,1280,720,921,135,1076,239,False,155,104,16120
00002416.jpg,1280,720,361,216,486,298,False,125,82,10250
00001679.jpg,866,1300,481,190,630,450,False,149,260,38740
00000567.jpg,1500,1000,450,302,1016,741,False,566,439,248474
00000567.jpg,1500,1000,2,413,504,830,False,502,417,209334
00000567.jpg,1500,1000,768,63,1328,497,False,560,434,243040
00002827.jpg,1000,667,590,187,777,333,False,187,146,27302
00002827.jpg,1000,667,102,208,281,344,False,179,136,24344
00002827.jpg,1000,667,330,254,488,377,False,158,123,19434
00000956.jpg,683,1024,232,122,362,350,False,130,228,29640
00003287.jpg,500,500,116,44,198,139,False,82,95,7790
00003287.jpg,500,500,255,27,337,121,False,82,94,7708
00002199.jpg,470,423,210,65,367,230,False,157,165,25905
00003293.jpg,736,981,188,170,309,354,False,121,184,22264
00001484.jpg,400,272,198,84,366,217,False,168,133,22344
00001335.jpg,1333,2000,626,186,781,457,False,155,271,42005
00003244.jpg,640,960,282,354,352,476,False,70,122,8540
00000995.jpg,800,534,92,16,313,188,False,221,172,38012
00001453.jpg,1024,768,417,68,617,243,False,200,175,35000
00000981.jpg,600,400,232,34,374,147,False,142,113,16046
00002628.jpg,601,900,362,123,449,274,False,87,151,13137
00002628.jpg,601,900,247,157,330,302,False,83,145,12035
00002600.jpg,570,778,274,1,343,100,False,69,99,6831
00002600.jpg,570,778,9,105,109,268,False,100,163,16300
00000765.jpg,768,1024,291,59,407,239,False,116,180,20880
00000003.jpg,500,350,101,25,176,87,False,75,62,4650
00002953.jpg,844,1023,531,116,638,267,False,107,151,16157
00001282.jpg,333,519,187,20,228,93,False,41,73,2993
00000836.jpg,1232,821,376,147,816,489,False,440,342,150480
00001296.jpg,1000,667,226,109,484,309,False,258,200,51600
00000188.jpg,640,427,85,93,155,147,False,70,54,3780
00003481.jpg,236,353,81,72,124,147,False,43,75,3225
00002748.jpg,1024,765,626,111,753,221,False,127,110,13970
00002748.jpg,1024,765,765,142,983,336,False,218,194,42292
00002990.jpg,1300,996,703,279,845,406,False,142,127,18034
00003456.jpg,236,337,80,257,117,319,False,37,62,2294
00001527.jpg,600,900,208,57,286,193,False,78,136,10608
00001533.jpg,1024,709,513,118,895,426,False,382,308,117656
00002984.jpg,682,1023,227,312,427,662,False,200,350,70000
00002984.jpg,682,1023,112,37,313,388,False,201,351,70551
00003442.jpg,459,612,191,145,313,329,False,122,184,22448
00001255.jpg,800,533,362,63,583,231,False,221,168,37128
00000605.jpg,800,534,131,96,313,234,False,182,138,25116
00000605.jpg,800,534,327,141,552,312,False,225,171,38475
00000605.jpg,800,534,524,162,735,326,False,211,164,34604
00000605.jpg,800,534,250,68,393,178,False,143,110,15730
00000605.jpg,800,534,424,40,602,176,False,178,136,24208
00002012.jpg,1500,1120,502,61,795,316,False,293,255,74715
00002006.jpg,800,553,220,22,717,431,False,497,409,203273
00000177.jpg,6000,4000,1308,92,3873,2125,False,2565,2033,5214645
00001902.jpg,2410,1465,881,222,1561,703,False,680,481,327080
00001916.jpg,1024,658,214,58,479,255,False,265,197,52205
00003132.jpg,1300,957,224,198,458,398,False,234,200,46800
00003132.jpg,1300,957,631,222,836,397,False,205,175,35875
00001043.jpg,500,333,201,76,323,170,False,122,94,11468
00001057.jpg,590,393,179,144,297,238,False,118,94,11092
00003126.jpg,533,800,125,62,363,468,False,238,406,96628
00001731.jpg,720,908,34,1,543,656,False,509,655,333395
00001719.jpg,768,1024,263,57,374,229,False,111,172,19092
00000361.jpg,2600,1734,1286,460,1743,815,False,457,355,162235
00000361.jpg,2600,1734,914,389,1391,759,False,477,370,176490
00000413.jpg,1058,1600,379,272,545,565,False,166,293,48638
00002204.jpg,626,417,207,45,423,212,False,216,167,36072
00002574.jpg,900,600,256,40,539,255,False,283,215,60845
00002574.jpg,900,600,434,155,687,348,False,253,193,48829
00000363.jpg,1281,681,192,149,484,330,False,292,181,52852
00002212.jpg,736,1104,242,73,410,366,False,168,293,49224
00000411.jpg,1080,1350,481,441,615,632,False,134,191,25594
00000377.jpg,1000,667,645,104,945,337,False,300,233,69900
00000377.jpg,1000,667,74,398,395,647,False,321,249,79929
00000377.jpg,1000,667,419,88,733,332,False,314,244,76616
00000377.jpg,1000,667,106,119,382,328,False,276,209,57684
00000377.jpg,1000,667,1,173,219,411,False,218,238,51884
00002560.jpg,512,354,50,1,508,353,False,458,352,161216
00001041.jpg,867,1390,191,183,343,467,False,152,284,43168
00002548.jpg,840,560,334,163,634,396,False,300,233,69900
00003130.jpg,868,1300,376,241,475,414,False,99,173,17127
00001727.jpg,1300,788,656,143,1073,437,False,417,294,122598
00001733.jpg,800,534,487,43,657,176,False,170,133,22610
00003124.jpg,500,751,124,213,197,339,False,73,126,9198
00001055.jpg,957,1300,285,173,379,321,False,94,148,13912
00001900.jpg,1500,1000,819,48,1300,421,False,481,373,179413
00001914.jpg,1300,956,337,11,1259,799,False,922,788,726536
00002010.jpg,590,394,258,100,347,169,False,89,69,6141
00001519.jpg,1000,694,232,47,526,279,False,294,232,68208
00002776.jpg,2500,1667,1552,237,1972,563,False,420,326,136920
00002776.jpg,2500,1667,1199,703,1517,944,False,318,241,76638
00002762.jpg,1000,1000,351,130,741,584,False,390,454,177060
00000175.jpg,1300,956,669,132,799,243,False,130,111,14430
00002004.jpg,600,419,271,74,358,144,False,87,70,6090
00001525.jpg,780,527,149,24,473,279,False,324,255,82620
00003332.jpg,679,960,313,375,485,658,False,172,283,48676
00003454.jpg,236,354,75,34,129,128,False,54,94,5076
00001243.jpg,343,280,144,31,211,94,False,67,63,4221
00003440.jpg,236,354,98,54,143,133,False,45,79,3555
00002986.jpg,960,640,4,111,142,219,False,138,108,14904
00002986.jpg,960,640,187,253,379,402,False,192,149,28608
00002986.jpg,960,640,671,4,843,134,False,172,130,22360
00002986.jpg,960,640,524,155,663,263,False,139,108,15012
00002986.jpg,960,640,796,89,950,209,False,154,120,18480
00002038.jpg,1024,781,335,44,763,424,False,428,380,162640
00002038.jpg,1024,781,102,211,523,585,False,421,374,157454
00003326.jpg,375,500,286,122,326,184,False,40,62,2480
00001531.jpg,612,410,63,1,574,398,False,511,397,202867
00002979.jpg,1200,631,422,128,833,380,False,411,252,103572
00000820.jpg,1078,1600,265,136,399,367,False,134,231,30954
00000820.jpg,1078,1600,708,227,823,430,False,115,203,23345
00001280.jpg,436,280,150,16,228,74,False,78,58,4524
00003497.jpg,236,354,64,130,138,256,False,74,126,9324
00003483.jpg,236,355,76,38,150,168,False,74,130,9620
00002945.jpg,1080,1350,263,173,851,1030,False,588,857,503916
00002945.jpg,1080,1350,5,300,502,1300,False,497,1000,497000
00000834.jpg,1000,635,220,11,790,431,False,570,420,239400
00000015.jpg,1333,2000,471,315,774,845,False,303,530,160590
00002602.jpg,800,533,435,113,606,245,False,171,132,22572
00001479.jpg,1600,1167,708,81,971,310,False,263,229,60227
00000767.jpg,1024,701,341,87,529,240,False,188,153,28764
00000997.jpg,699,1050,254,24,394,263,False,140,239,33460
00003246.jpg,626,417,290,56,563,273,False,273,217,59241
00003246.jpg,626,417,152,49,433,272,False,281,223,62663
00001337.jpg,1300,956,521,155,947,520,False,426,365,155490
00001323.jpg,391,280,137,21,247,113,False,110,92,10120
00001445.jpg,600,600,362,13,445,112,False,83,99,8217
00000983.jpg,866,1390,431,78,564,328,False,133,250,33250
00000968.jpg,866,1300,486,24,594,212,False,108,188,20304
00001492.jpg,880,660,531,171,719,331,False,188,160,30080
00001492.jpg,880,660,132,163,301,310,False,169,147,24843
00001492.jpg,880,660,334,38,466,154,False,132,116,15312
00002825.jpg,1280,853,608,126,763,249,False,155,123,19065
00000798.jpg,970,1455,327,1,619,494,False,292,493,143956
00003291.jpg,1024,681,610,174,762,289,False,152,115,17480
00003291.jpg,1024,681,438,252,565,352,False,127,100,12700
00003291.jpg,1024,681,227,78,375,193,False,148,115,17020
00001109.jpg,800,533,312,46,494,190,False,182,144,26208
00000571.jpg,626,417,231,179,393,304,False,162,125,20250
00002366.jpg,640,748,303,46,413,195,False,110,149,16390
00002366.jpg,640,748,470,49,565,178,False,95,129,12255
00000565.jpg,1024,769,751,231,979,431,False,228,200,45600
00000565.jpg,1024,769,542,276,756,463,False,214,187,40018
00000565.jpg,1024,769,438,441,781,735,False,343,294,100842
00000565.jpg,1024,769,277,378,531,596,False,254,218,55372
00000565.jpg,1024,769,1,219,337,553,False,336,334,112224
00000203.jpg,667,1000,292,4,619,573,False,327,569,186063
00000203.jpg,667,1000,96,124,382,611,False,286,487,139282
00000203.jpg,667,1000,190,45,517,579,False,327,534,174618
00002414.jpg,1400,933,584,128,1183,592,False,599,464,277936
00003044.jpg,5184,3456,2185,646,2829,1134,False,644,488,314272
00001653.jpg,1000,667,341,101,649,340,False,308,239,73612
00000559.jpg,1024,682,470,198,639,329,False,169,131,22139
00000559.jpg,1024,682,580,144,728,259,False,148,115,17020
00000559.jpg,1024,682,380,160,507,259,False,127,99,12573
00001647.jpg,800,533,403,49,624,220,False,221,171,37791
00002428.jpg,640,480,316,1,583,226,False,267,225,60075
00001121.jpg,334,519,147,27,213,148,False,66,121,7986
00001874.jpg,233,350,84,5,193,195,False,109,190,20710
00001860.jpg,360,254,99,11,270,152,False,171,141,24111
00001690.jpg,1470,980,641,145,969,399,False,328,254,83312
00001848.jpg,1300,947,480,81,770,327,False,290,246,71340
00003087.jpg,960,444,744,121,949,238,False,205,117,23985
00002399.jpg,900,600,399,130,811,450,False,412,320,131840
00003093.jpg,1440,1800,267,521,681,1125,False,414,604,250056
00003093.jpg,1440,1800,649,709,1211,1543,False,562,834,468708
00003093.jpg,1440,1800,810,83,1436,993,False,626,910,569660
00001684.jpg,1001,1600,189,49,579,775,False,390,726,283140
00001685.jpg,518,612,213,114,285,213,False,72,99,7128
00003092.jpg,236,354,83,58,126,131,False,43,73,3139
00003086.jpg,626,417,390,100,548,223,False,158,123,19434
00003086.jpg,626,417,98,129,234,232,False,136,103,14008
00003086.jpg,626,417,249,116,398,232,False,149,116,17284
00003086.jpg,626,417,471,165,626,290,False,155,125,19375
00003086.jpg,626,417,4,166,140,274,False,136,108,14688
00001691.jpg,1280,720,828,28,1188,264,False,360,236,84960
00001691.jpg,1280,720,184,24,489,223,False,305,199,60695
00001861.jpg,1300,922,416,64,774,360,False,358,296,105968
00003051.jpg,600,400,163,32,408,222,False,245,190,46550
00001646.jpg,680,1024,256,85,392,323,False,136,238,32368
00000558.jpg,622,415,161,207,230,261,False,69,54,3726
00000558.jpg,622,415,480,222,543,272,False,63,50,3150
00001120.jpg,612,408,128,14,543,343,False,415,329,136535
00002429.jpg,650,667,95,22,514,522,False,419,500,209500
00001652.jpg,781,1024,331,82,418,215,False,87,133,11571
00003045.jpg,700,466,390,107,550,230,False,160,123,19680
00000564.jpg,1300,957,223,192,597,513,False,374,321,120054
00000564.jpg,1300,957,447,94,875,461,False,428,367,157076
00000564.jpg,1300,957,715,96,1132,454,False,417,358,149286
00000564.jpg,1300,957,1,155,247,484,False,246,329,80934
00000564.jpg,1300,957,1031,361,1296,742,False,265,381,100965
00002373.jpg,682,1024,311,103,412,279,False,101,176,17776
00002415.jpg,500,280,121,1,499,259,False,378,258,97524
00001108.jpg,600,419,181,11,312,117,False,131,106,13886
00002367.jpg,700,350,81,2,563,271,False,482,269,129658
00002830.jpg,829,1200,95,326,182,471,False,87,145,12615
00002830.jpg,829,1200,414,119,506,271,False,92,152,13984
00002830.jpg,829,1200,354,272,434,405,False,80,133,10640
00002830.jpg,829,1200,535,471,643,652,False,108,181,19548
00002830.jpg,829,1200,522,156,610,305,False,88,149,13112
00000941.jpg,900,600,314,108,523,270,False,209,162,33858
00001487.jpg,400,620,158,52,241,203,False,83,151,12533
00000799.jpg,1300,957,185,29,494,299,False,309,270,83430
00000955.jpg,1000,1620,218,207,519,774,False,301,567,170667
00001493.jpg,1500,964,579,68,935,341,False,356,273,97188
00003284.jpg,612,408,387,158,520,262,False,133,104,13832
00003284.jpg,612,408,179,86,309,188,False,130,102,13260
00000969.jpg,853,1000,388,128,538,333,False,150,205,30750
00000982.jpg,533,849,256,145,314,253,False,58,108,6264
00003247.jpg,800,533,332,123,499,253,False,167,130,21710
00000996.jpg,1067,1700,308,169,508,540,False,200,371,74200
00000996.jpg,1067,1700,493,231,672,564,False,179,333,59607
00001450.jpg,850,1280,288,354,486,694,False,198,340,67320
00002617.jpg,1800,1200,1123,368,1508,666,False,385,298,114730
00002171.jpg,830,430,321,2,783,281,False,462,279,128898
00000772.jpg,600,475,123,51,246,164,False,123,113,13899
00002165.jpg,2760,1890,815,1,2020,915,False,1205,914,1101370
00002603.jpg,840,473,596,271,696,337,False,100,66,6600
00002603.jpg,840,473,330,28,409,80,False,79,52,4108
00002603.jpg,840,473,138,300,213,348,False,75,48,3600
00001295.jpg,749,937,128,235,215,361,False,87,126,10962
00001295.jpg,749,937,21,264,100,378,False,79,114,9006
00001295.jpg,749,937,248,185,328,301,False,80,116,9280
00001295.jpg,749,937,494,176,583,308,False,89,132,11748
00001295.jpg,749,937,355,233,446,365,False,91,132,12012
00002944.jpg,533,800,217,161,349,392,False,132,231,30492
00003482.jpg,236,157,88,48,133,83,False,45,35,1575
00000835.jpg,2946,1960,1827,136,2344,537,False,517,401,207317
00003496.jpg,235,307,74,26,105,74,False,31,48,1488
00002788.jpg,735,1000,218,131,459,504,False,241,373,89893
00001281.jpg,1300,957,355,98,691,386,False,336,288,96768
00002978.jpg,427,640,148,29,318,319,False,170,290,49300
00000809.jpg,2000,1333,813,216,1231,540,False,418,324,135432
00002987.jpg,960,444,386,56,853,302,False,467,246,114882
